month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2020-11,Maryland,8416,11,10864,11038,764,9,0,0,1,8,19,97,1,68,21,2,0,0,0,8,0,0,0,5,31332
2020-11,Massachusetts,12361,2,8817,4397,1216,392,3,1,1,1,8,14,2,1,0,0,0,0,102,40,17,1,1,1,27378
2020-11,Michigan,22609,8562,35190,35065,2866,1179,0,4,5,4,17,220,2,81,15,1,0,0,46,12,2,1,0,1,105882
2020-11,Minnesota,25000,23234,16316,17448,1506,790,0,2,5,1,153,185,3,61,18,2,0,0,11,15,4,0,0,0,84754
2020-11,Mississippi,2572,0,12893,15003,757,641,0,8,6,0,1309,941,5,22,2,0,0,0,12,9,0,1,1,0,34182
2020-11,Missouri,3187,0,27413,27727,2932,1490,0,10,15,3,1170,842,13,244,26,12,0,0,54,36,11,2,6,0,65193
2020-11,Montana,2075,0,5060,6609,418,405,46,6,2,4,301,450,2,18,6,3,0,0,1,4,0,0,0,0,15410
2020-11,Nebraska,6102,96,380,4117,45,8,0,0,0,0,3,48,0,123,4,0,0,0,0,0,0,0,0,0,10926
2020-11,Nevada,2997,0,9055,4507,548,565,0,0,1,0,164,58,0,0,1,0,0,0,320,117,10,0,0,0,18343
2020-11,New Hampshire,2001,0,9055,5356,248,0,15,0,27,0,0,12,0,47,6,3,0,0,0,2,0,0,0,0,16772
2020-11,New Jersey,0,0,13826,8053,869,0,0,0,0,0,0,0,0,0,0,0,0,0,110,87,6,0,0,0,22951
2020-11,New Mexico,1123,0,7277,5495,715,415,0,8,8,1,222,292,1,32,0,0,0,0,69,41,2,3,2,0,15706
2020-11,New York,3203,1765,10393,28951,3768,405,0,0,1,2,41,45,18,97,129,3,2,9,261,453,55,8,13,1,49623
2020-11,North Carolina,45847,92,2770,28807,1852,241,0,19,23,4,1572,1299,12,572,124,7,5,2,1,20,1,0,0,0,83270
2020-11,North Dakota,434,2,2738,4153,211,175,0,0,2,0,65,86,1,10,1,1,0,0,1,2,1,0,0,0,7883
2020-11,Ohio,17994,91,37382,32959,2122,1863,6,6,7,0,920,588,11,113,44,7,0,0,50,30,7,3,0,2,94205
2020-11,Oklahoma,2172,3,18163,16961,1890,1254,0,11,8,2,1666,1330,10,16,0,0,0,0,23,38,11,0,1,1,43560
2020-11,Oregon,6347,654,21990,15648,0,4,2,0,0,0,0,0,0,136,37,0,0,0,0,0,0,0,0,0,44818
2020-11,Pennsylvania,38174,0,75428,34686,29,0,425,0,0,0,0,0,0,560,99,0,0,0,0,0,0,0,0,0,149401
2020-11,Puerto Rico,0,0,2883,217,60,26,0,0,0,0,15,4,0,0,0,0,0,0,356,36,6,1,0,0,3604
2020-11,Rhode Island,0,0,2033,1419,158,525,0,0,0,0,3,1,0,249,137,422,0,0,11,7,0,1,0,0,4966
2020-11,South Carolina,13819,701,19010,13569,1136,787,0,7,3,1,809,390,8,153,3,0,0,0,15,25,4,1,0,0,50441
2020-11,South Dakota,728,8,4302,6560,362,299,0,0,2,0,122,134,2,0,0,0,0,0,7,15,2,0,0,0,12543
2020-11,Tennessee,10897,4487,37467,31625,2298,0,0,0,0,0,1,0,0,92,5,0,0,0,0,0,0,0,0,0,86872
2020-11,Texas,43661,0,78827,56265,5504,4006,2,75,43,8,5657,2867,58,72,6,0,0,0,98,63,8,3,1,1,197225
2020-11,Utah,19297,65644,9582,9044,764,0,0,9,9,2,221,193,1,157,73,28,0,0,0,0,0,0,0,0,105024
2020-11,Vermont,0,0,2104,2445,217,165,0,0,2,0,9,10,1,0,0,0,0,0,2,2,0,0,0,0,4957
2020-11,Virgin Islands,176,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
2020-11,Virginia,616,401,35909,26638,4874,0,0,0,0,0,0,0,0,245,91,0,0,0,0,0,0,0,0,0,68774
2020-11,Washington,18905,361,27563,18592,4350,65,17,1,83,8,243,466,27,470,90,11,0,0,459,380,167,1,6,2,72267
2020-11,West Virginia,2486,162,8086,11767,483,472,0,3,9,1,681,971,2,4,0,0,0,0,10,8,2,0,0,0,25147
2020-11,Wisconsin,20980,984,25742,21825,1596,71,0,0,1,12,97,226,20,130,37,1,0,0,0,14,0,0,0,0,71736
2020-11,Wyoming,768,25,3685,4452,308,248,0,1,2,1,117,107,0,0,0,0,0,0,2,3,0,0,0,0,9719
2020-10,Alabama,32038,585,24084,17964,1698,1104,0,28,10,4,2285,1025,16,27,0,0,0,0,28,25,7,1,4,1,80934
2020-10,Alaska,264,1,3209,3210,348,188,0,0,2,0,158,96,3,38,26,0,0,0,6,13,1,1,0,0,7564
2020-10,Arizona,8991,1015,24964,12288,1951,1762,0,9,8,3,936,378,5,159,18,1,0,0,19,13,0,0,1,0,52521
2020-10,Arkansas,5108,549,8931,9386,567,421,8,9,24,2,1016,1126,4,0,0,0,0,0,15,7,4,0,0,0,27177
2020-10,California,36719,0,65376,40286,8319,0,0,0,0,0,355,288,16,0,0,0,0,0,0,0,0,0,0,0,151359
2020-10,Colorado,11161,37,25802,17699,2102,1942,0,0,0,0,0,0,0,334,54,1,0,0,0,0,0,0,0,0,59132
2020-10,Connecticut,9785,325,6821,2764,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21481
2020-10,Delaware,437,0,3951,2489,188,158,0,0,0,1,16,7,0,52,0,0,0,0,85,42,1,3,0,0,7430
2020-10,District of Columbia,1004,0,470,11,0,5,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,1507
2020-10,Florida,43802,0,83816,32346,5782,3495,5,15,9,0,3387,951,8,1148,118,13,0,0,460,256,85,45,40,2,175783
2020-10,Georgia,31924,0,26383,14710,1145,1100,0,25,15,1,1561,1033,8,45,0,0,0,0,18,9,2,0,0,0,77979
2020-10,Guam,0,0,221,88,32,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,354
2020-10,Hawaii,2110,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2113
2020-10,Idaho,6684,19,7439,8153,613,350,0,0,8,0,312,346,3,48,9,0,0,0,5,19,2,0,4,0,24014
2020-10,Illinois,27352,401421,28277,14905,0,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473595
2020-10,Indiana,1186,175301,27979,18181,2216,1043,15,5,1,2,589,340,30,31,2,0,0,0,65,45,18,4,3,0,227056
2020-10,Iowa,10952,7279,218,4151,50,5,0,0,1,2,2,27,0,41,6,2,0,0,0,2,0,0,0,0,22738
2020-10,Kansas,949,13,8659,7551,814,486,0,6,4,1,560,284,21,49,5,0,0,0,7,16,3,2,0,0,19430
2020-10,Kentucky,1912,146464,15816,12804,763,793,0,20,13,0,1645,1101,4,7,5,0,0,0,32,45,0,0,1,0,181425
2020-10,Louisiana,2935,249,15180,13153,1312,800,0,8,14,1,849,676,14,0,0,0,0,0,21,9,3,0,0,0,35224
2020-10,Maine,663,10,5087,8215,375,291,7,0,1,0,61,87,1,19,5,0,0,0,7,6,1,0,0,0,14836
2020-10,Mariana Islands,0,0,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-10,Maryland,12233,27,10843,9873,159,6,0,0,0,0,44,97,6,67,28,450,0,0,0,7,0,0,1,1,33842
2020-10,Massachusetts,13309,1,8354,4364,1112,372,1,0,0,3,11,12,2,1,0,0,0,0,139,60,31,0,0,0,27772
2020-10,Michigan,30855,10434,34940,28266,2745,1063,0,3,3,4,21,205,4,114,15,0,0,0,40,23,3,3,0,1,108742
2020-10,Minnesota,30213,25586,16941,20404,1317,780,0,2,4,0,163,238,3,82,17,2,0,0,23,16,0,0,1,0,95792
2020-10,Mississippi,3173,0,10982,10229,655,450,0,14,5,0,1407,863,2,7,0,0,0,0,16,8,1,1,2,0,27815
2020-10,Missouri,4294,0,25340,22636,2386,1384,0,8,13,3,1338,855,7,327,35,4,0,0,50,39,6,0,4,0,58729
2020-10,Montana,2158,1,4429,7087,374,311,24,4,8,0,333,624,2,27,7,2,0,0,9,13,1,0,0,0,15414
2020-10,Nebraska,5648,128,234,2960,30,5,0,0,1,0,2,41,0,16,3,0,0,0,0,0,0,0,0,0,9068
2020-10,Nevada,4677,0,8764,3693,496,516,0,0,0,0,189,65,0,0,1,0,0,0,303,118,16,0,0,0,18838
2020-10,New Hampshire,1919,5,7906,5243,177,0,18,0,20,0,0,12,0,31,8,1,0,0,0,0,0,0,0,0,15340
2020-10,New Jersey,0,0,13275,7171,851,0,0,0,0,0,0,0,0,0,0,0,0,0,98,84,10,2,1,3,21495
2020-10,New Mexico,1708,0,7814,5189,674,389,0,5,7,0,350,394,0,76,0,0,0,0,89,37,4,2,1,0,16739
2020-10,New York,4243,2183,10541,28281,3588,513,0,2,4,3,44,49,3,61,106,2,6,12,340,409,26,6,10,2,50434
2020-10,North Carolina,51717,55,2421,21403,1663,231,0,15,19,0,1707,1401,7,671,141,11,4,3,2,16,1,0,1,1,81490
2020-10,North Dakota,638,3,2326,4589,158,132,0,1,0,0,89,139,1,10,2,1,0,0,1,24,1,0,0,0,8115
2020-10,Ohio,21228,145,35332,23048,1962,1613,7,16,9,3,1039,505,4,104,62,12,0,0,50,28,3,0,0,0,85170
2020-10,Oklahoma,2401,1,14860,11904,1513,932,2,13,10,3,1829,1308,13,221,0,0,0,0,35,30,4,1,3,0,35083
2020-10,Oregon,6760,854,22277,14255,0,3,1,0,0,0,0,0,0,157,43,0,0,0,0,0,0,0,0,0,44350
2020-10,Pennsylvania,41227,0,73607,29581,45,0,414,0,0,0,0,0,0,678,128,0,0,0,0,0,0,0,0,0,145680
2020-10,Puerto Rico,0,0,3714,252,65,44,0,0,0,1,23,4,0,0,0,0,0,0,437,52,2,1,0,0,4595
2020-10,Rhode Island,0,0,2143,1359,143,458,0,0,0,0,2,2,0,372,184,477,0,0,22,11,2,2,1,0,5178
2020-10,South Carolina,15855,664,17032,10168,1035,643,11,13,4,0,958,439,7,177,22,1,0,0,14,13,4,0,0,0,47060
2020-10,South Dakota,847,12,3537,6336,243,237,0,0,0,2,138,177,1,0,0,0,0,0,9,16,7,0,1,0,11563
2020-10,Tennessee,13850,7901,33275,22568,1973,0,0,0,0,0,3,1,0,134,13,0,0,0,0,0,0,0,0,0,79718
2020-10,Texas,57784,0,72591,44620,5042,3237,1,78,38,8,5620,2849,52,63,8,2,0,0,80,68,15,2,3,1,192162
2020-10,Utah,19408,84553,7356,6378,590,0,0,6,11,1,221,283,1,192,51,66,0,0,0,0,0,0,0,0,119117
2020-10,Vermont,0,0,2139,2723,176,139,3,2,2,0,10,9,2,0,0,0,0,0,3,6,0,0,0,0,5214
2020-10,Virgin Islands,71,0,37,4,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
2020-10,Virginia,1082,406,37867,22986,4606,0,0,0,0,0,0,0,0,223,63,0,0,0,0,0,0,0,0,0,67233
2020-10,Washington,20254,422,26765,17191,4170,69,23,0,68,9,259,635,18,647,106,7,0,0,474,413,223,1,5,0,71759
2020-10,West Virginia,3080,107,6934,8559,398,419,0,6,8,1,835,820,0,12,0,0,0,0,10,7,2,1,0,0,21199
2020-10,Wisconsin,23899,1131,26028,19720,1353,52,0,0,1,13,171,221,11,173,50,4,0,0,0,10,0,0,0,0,72837
2020-10,Wyoming,955,7,2616,3207,210,166,0,5,1,0,134,145,0,0,0,0,0,0,2,14,1,0,1,0,7464
2020-09,Alabama,33228,642,23455,17369,1633,981,0,35,20,4,2123,887,9,32,0,0,0,0,30,19,8,1,2,0,80478
2020-09,Alaska,388,2,3275,3333,345,201,0,1,0,0,114,86,2,77,45,0,0,0,8,16,2,1,1,0,7897
2020-09,Arizona,8786,1198,23996,12094,1963,1873,0,16,4,0,832,298,10,144,16,0,0,0,39,13,5,0,0,0,51287
2020-09,Arkansas,3686,554,9214,8003,505,383,10,8,8,0,848,801,5,0,0,0,0,0,3,12,3,0,0,0,24043
2020-09,California,32998,0,61258,36638,7815,0,0,0,0,0,345,255,4,0,0,0,0,0,0,0,0,0,0,0,139313
2020-09,Colorado,10309,24,24260,15873,1919,1721,0,0,0,0,0,0,0,305,66,2,0,0,0,0,0,0,0,0,54479
2020-09,Connecticut,9845,416,6101,2284,1443,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20091
2020-09,Delaware,470,0,3501,1909,176,141,0,0,0,0,8,4,1,45,0,0,0,0,84,37,4,1,0,0,6381
2020-09,District of Columbia,901,0,531,11,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1469
2020-09,Florida,34496,0,76685,29317,5523,3174,0,13,9,0,2858,801,9,1055,126,26,0,0,482,268,65,42,31,2,154982
2020-09,Georgia,30356,0,24175,12797,1112,1498,0,22,7,0,1525,788,6,28,0,0,0,0,25,10,5,0,0,0,72354
2020-09,Guam,0,0,150,54,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
2020-09,Hawaii,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1536
2020-09,Idaho,6034,6,7297,7426,629,382,0,2,6,0,284,347,5,47,15,1,0,0,12,19,3,0,0,0,22515
2020-09,Illinois,33632,344401,27645,13848,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421030
2020-09,Indiana,1254,155556,26530,15978,1955,916,25,5,8,0,564,271,21,31,3,1,0,0,68,36,25,2,4,0,203253
2020-09,Iowa,9649,6315,227,3541,56,2,0,0,0,0,4,18,0,44,12,0,0,0,0,2,0,0,1,0,19871
2020-09,Kansas,1382,18,7897,6489,662,418,0,8,1,2,454,231,11,47,14,1,0,0,8,11,6,0,0,0,17660
2020-09,Kentucky,2039,3417,16006,10674,715,671,3,11,7,1,1576,912,6,12,11,0,0,0,40,34,2,1,1,0,36139
2020-09,Louisiana,1677,154,15581,12661,1283,829,0,16,9,1,749,474,11,0,0,0,0,0,32,17,2,0,0,0,33496
2020-09,Maine,912,11,4758,6249,373,276,10,0,0,0,58,58,0,25,5,0,0,0,9,3,0,0,0,0,12747
2020-09,Mariana Islands,0,0,14,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2020-09,Maryland,11938,30,9575,8547,282,2,0,0,1,0,49,71,4,71,29,341,0,0,0,5,1,0,1,1,30948
2020-09,Massachusetts,14163,1,6889,3754,878,286,3,1,0,0,11,11,1,0,0,0,0,0,75,54,17,1,0,0,26145
2020-09,Michigan,29269,10762,32590,25496,2391,867,0,1,3,1,22,199,2,108,24,0,0,0,44,9,1,0,0,0,101789
2020-09,Minnesota,28892,20113,16169,19127,1292,713,0,1,5,0,146,199,4,118,16,0,0,0,17,14,4,0,0,0,86830
2020-09,Mississippi,2947,0,10668,8825,651,431,0,20,6,1,1466,703,3,17,2,0,0,0,8,8,0,0,0,1,25757
2020-09,Missouri,4316,0,24614,17708,2216,1088,0,11,12,2,1166,621,9,317,22,4,0,0,55,46,8,3,4,0,52222
2020-09,Montana,2032,1,4903,6148,319,428,5,5,6,1,351,545,0,30,12,2,0,0,5,11,3,1,0,0,14808
2020-09,Nebraska,6383,174,127,2362,23,3,0,0,1,0,4,34,0,31,1,0,0,0,0,2,0,0,0,0,9145
2020-09,Nevada,2018,0,8773,3700,505,444,0,0,0,0,140,48,0,0,0,0,0,0,341,115,13,0,0,0,16097
2020-09,New Hampshire,1719,4,6974,4420,189,0,22,0,23,0,0,13,0,56,7,2,0,0,0,0,0,0,0,0,13429
2020-09,New Jersey,0,0,12591,7274,735,0,0,0,0,0,0,0,0,0,0,0,0,0,108,90,6,3,1,3,20811
2020-09,New Mexico,1021,0,7960,5067,709,338,0,4,4,1,282,330,2,50,0,0,0,0,92,57,4,1,1,0,15923
2020-09,New York,3389,1771,9928,25663,3370,465,0,2,1,0,56,49,7,68,128,0,1,9,326,385,44,8,11,3,45684
2020-09,North Carolina,47822,28,2274,19325,1531,188,0,17,13,2,1562,1242,9,672,91,9,3,4,6,10,0,0,2,0,74810
2020-09,North Dakota,676,11,2339,3879,134,122,0,0,1,0,66,87,2,6,7,0,0,0,22,9,1,0,0,0,7362
2020-09,Ohio,19438,106,32432,19759,1717,1342,1,8,7,0,1050,424,8,98,53,6,0,0,41,22,4,0,3,0,76519
2020-09,Oklahoma,2714,5,14820,11176,1500,1055,1,18,11,0,1810,1103,7,17,0,0,0,0,23,15,11,1,1,0,34288
2020-09,Oregon,5494,746,20804,13091,0,6,2,0,0,0,0,0,0,108,31,0,0,0,0,0,0,0,0,0,40282
2020-09,Pennsylvania,39823,0,68109,25277,46,0,536,0,0,0,0,0,0,719,116,0,0,0,0,0,0,0,0,0,134626
2020-09,Puerto Rico,0,0,2560,261,64,38,0,0,0,1,22,8,0,0,0,0,0,0,227,38,3,3,2,0,3227
2020-09,Rhode Island,0,0,2001,1165,133,348,0,0,0,0,4,3,0,397,197,394,0,0,15,6,1,0,2,0,4666
2020-09,South Carolina,13912,456,14993,9264,915,483,1,8,5,0,780,325,3,178,18,1,0,0,28,21,1,1,2,0,41395
2020-09,South Dakota,858,2,3588,4621,200,166,0,3,4,0,111,132,0,0,0,0,0,0,5,16,1,0,0,0,9707
2020-09,Tennessee,13713,7046,31341,19732,1661,0,0,0,0,0,2,2,0,105,9,1,0,0,0,0,0,0,0,0,73612
2020-09,Texas,46746,0,68804,46463,4888,2928,3,91,28,10,5321,2566,51,65,6,1,0,0,95,65,4,0,1,0,178136
2020-09,Utah,18425,82234,6762,5896,529,0,0,6,5,0,203,251,0,207,49,33,0,0,0,0,0,0,0,0,114600
2020-09,Vermont,0,0,1973,2380,147,120,5,5,0,1,3,3,2,0,0,0,0,0,0,5,1,0,0,0,4645
2020-09,Virgin Islands,51,0,34,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2020-09,Virginia,1087,635,31327,19565,4105,0,0,0,0,0,0,0,0,154,57,0,0,0,0,0,0,0,0,0,56930
2020-09,Washington,18816,354,26363,15035,4062,54,9,2,64,10,172,524,23,575,105,5,0,0,468,395,191,0,1,0,67228
2020-09,West Virginia,3242,120,6635,7065,380,367,0,7,6,0,765,630,0,9,0,0,0,0,14,10,1,0,0,0,19251
2020-09,Wisconsin,21724,770,25970,17806,1448,46,0,0,0,10,129,159,11,133,36,6,0,0,0,9,0,0,0,0,68257
2020-09,Wyoming,734,14,2722,3247,186,216,0,4,2,0,128,166,1,0,0,0,0,0,4,3,0,0,0,0,7427
2020-08,Alabama,35838,548,26449,16913,1943,1075,0,25,16,5,1696,730,9,35,0,0,0,0,33,24,5,1,2,0,85347
2020-08,Alaska,143,89,4088,4113,404,254,0,0,0,0,99,84,0,50,21,0,0,0,12,5,0,1,0,0,9363
2020-08,Arizona,9377,1003,25375,12472,2233,2316,0,6,5,1,790,310,4,146,20,1,0,0,23,9,3,0,1,0,54095
2020-08,Arkansas,3266,990,9821,7421,619,389,13,15,7,0,763,656,0,0,0,0,0,0,7,10,1,0,2,0,23980
2020-08,California,33056,0,65196,38505,8409,0,0,0,0,0,375,246,10,0,0,0,0,0,0,0,0,0,0,0,145797
2020-08,Colorado,11194,16,25765,16476,1948,1610,0,0,0,0,0,0,0,335,43,1,0,0,0,0,0,0,0,0,57388
2020-08,Connecticut,7600,348,5952,2014,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,17534
2020-08,Delaware,493,0,3402,1919,181,111,0,0,0,0,17,8,1,73,0,0,0,0,113,42,7,0,0,0,6367
2020-08,District of Columbia,936,0,550,5,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,1541
2020-08,Florida,35826,0,85345,30914,6509,3193,0,9,5,0,2510,750,11,992,74,30,0,0,548,261,91,36,34,0,167138
2020-08,Georgia,32131,0,26176,12198,1349,1821,0,12,7,1,1198,665,11,39,0,0,0,0,31,14,1,0,2,0,75656
2020-08,Guam,0,0,151,39,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
2020-08,Hawaii,1622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1623
2020-08,Idaho,3555,8,7860,6811,620,373,0,4,4,1,246,253,0,30,10,2,0,0,9,9,1,0,1,0,19797
2020-08,Illinois,39261,504311,28864,13330,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587224
2020-08,Indiana,1199,156039,28843,16235,2226,1038,15,4,5,4,457,229,22,27,0,0,0,0,50,42,16,2,1,0,206454
2020-08,Iowa,8567,5486,242,3223,54,6,1,0,0,0,0,26,0,40,9,6,0,0,0,0,0,0,0,0,17660
2020-08,Kansas,1491,15,8851,6423,781,434,0,7,3,4,388,185,18,48,6,3,0,0,13,14,3,0,0,0,18687
2020-08,Kentucky,2318,3790,18531,10985,842,701,2,20,13,3,1217,638,3,7,10,0,0,0,38,32,6,1,0,0,39157
2020-08,Louisiana,1879,240,16826,10171,1568,843,0,4,6,2,629,380,10,0,0,0,0,0,21,13,2,0,0,0,32594
2020-08,Maine,563,3,4734,4555,361,242,1,1,1,0,36,44,0,15,8,0,0,0,4,7,0,0,1,0,10576
2020-08,Mariana Islands,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2020-08,Maryland,10133,5,8270,7807,248,4,0,0,1,0,30,64,5,86,15,592,0,0,0,9,1,0,0,3,27273
2020-08,Massachusetts,12657,0,6756,3557,748,304,1,0,2,0,7,9,0,1,0,0,0,0,73,42,15,1,3,0,24176
2020-08,Michigan,28773,10996,35892,23104,2709,905,4,0,1,0,21,142,10,92,12,0,0,0,29,9,3,1,0,0,102703
2020-08,Minnesota,26910,22062,17297,15193,1311,631,0,1,3,0,127,153,5,59,9,1,0,0,17,20,0,1,1,0,83801
2020-08,Mississippi,2773,0,15129,10518,928,585,0,14,9,0,978,516,8,4,3,0,0,0,11,5,0,1,0,0,31482
2020-08,Missouri,4203,0,26351,17461,2343,1115,0,14,8,2,1012,498,4,252,26,1,0,0,48,33,10,1,6,0,53388
2020-08,Montana,1928,0,5066,5441,340,255,13,5,7,2,308,441,4,36,12,2,0,0,12,9,0,0,1,0,13882
2020-08,Nebraska,5990,121,140,2280,32,2,0,0,0,0,4,16,0,17,3,0,0,0,0,1,0,0,0,0,8606
2020-08,Nevada,4578,0,9541,3884,575,488,0,0,1,0,165,57,0,0,0,0,0,0,394,124,24,0,0,0,19831
2020-08,New Hampshire,1635,0,6952,4034,213,1,21,0,28,0,0,8,0,37,4,1,0,0,0,0,0,0,0,0,12934
2020-08,New Jersey,0,0,10002,6258,518,0,0,0,0,0,0,0,0,0,0,0,0,0,89,81,4,1,1,0,16954
2020-08,New Mexico,822,0,8580,5360,780,378,0,12,3,1,235,308,1,40,0,0,0,0,95,53,2,2,0,0,16672
2020-08,New York,3065,1739,10163,22460,3426,510,0,0,2,1,47,40,8,80,118,3,4,6,325,375,52,6,11,2,42443
2020-08,North Carolina,51670,45,2534,18885,1603,166,0,13,9,1,1208,949,5,587,138,6,2,7,1,14,1,0,2,0,77846
2020-08,North Dakota,666,15,2503,3428,164,103,0,0,1,0,72,84,1,7,2,1,0,0,7,5,1,0,0,0,7060
2020-08,Ohio,18116,189,37224,19937,2099,1356,0,5,6,2,859,366,1,98,33,7,0,0,53,27,7,0,1,1,80387
2020-08,Oklahoma,2784,2,15728,10666,1672,951,0,15,7,0,1442,868,10,5,1,0,0,0,32,21,12,0,1,1,34218
2020-08,Oregon,5793,698,21080,12694,0,12,0,0,0,0,0,0,0,167,59,0,0,0,0,0,0,0,0,0,40503
2020-08,Pennsylvania,36025,0,69325,24361,37,0,554,0,0,0,0,0,0,761,141,1,0,0,0,0,0,0,0,0,131205
2020-08,Puerto Rico,0,0,2441,250,73,30,0,0,0,0,17,11,0,0,0,0,0,0,283,44,2,1,0,0,3152
2020-08,Rhode Island,0,0,1842,1081,125,351,0,0,0,0,3,1,0,311,158,336,0,0,13,12,2,0,0,0,4235
2020-08,South Carolina,11598,594,17111,9137,1043,527,0,6,8,0,625,316,4,142,13,4,0,0,22,15,3,0,1,0,41169
2020-08,South Dakota,824,1,3700,4105,235,152,0,0,1,0,124,110,0,0,0,0,0,0,9,12,5,1,0,1,9280
2020-08,Tennessee,11438,8418,35007,21069,1837,0,0,0,0,0,1,0,0,112,12,0,0,0,0,0,0,0,0,0,77894
2020-08,Texas,50347,0,77807,43770,5975,2967,0,72,31,4,4616,2270,41,65,2,0,0,0,74,37,11,0,2,0,188091
2020-08,Utah,20777,97688,6483,5303,581,0,0,5,2,1,174,198,0,226,67,47,0,0,0,0,0,0,0,0,131552
2020-08,Vermont,0,0,2128,1898,183,105,4,1,1,0,6,5,2,0,0,0,0,0,5,7,0,0,0,0,4345
2020-08,Virgin Islands,37,0,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
2020-08,Virginia,900,354,36314,20016,4525,0,0,0,0,0,0,0,0,120,21,1,0,0,0,0,0,0,0,0,62251
2020-08,Washington,16546,347,28536,14497,4259,32,11,2,74,8,209,440,16,612,80,10,0,0,449,375,205,1,3,1,66713
2020-08,West Virginia,3176,198,7487,6958,455,345,0,10,4,0,598,466,0,9,0,3,0,0,10,7,2,0,0,0,19728
2020-08,Wisconsin,18816,955,28102,15908,1485,39,0,0,0,17,113,136,15,125,42,5,0,0,0,13,0,0,0,0,65771
2020-08,Wyoming,522,14,3080,3188,220,128,0,1,1,0,110,97,0,0,0,0,0,0,4,5,0,0,0,0,7370
2020-07,Alabama,48126,682,34909,17250,2498,1170,0,33,20,5,1908,770,12,28,0,0,0,0,43,23,10,1,2,0,107490
2020-07,Alaska,69,152,4949,3779,435,283,0,0,1,0,177,129,1,74,37,0,0,0,14,6,2,0,0,0,10108
2020-07,Arizona,9402,900,31040,12361,2411,2866,0,7,3,1,827,314,5,145,10,1,0,0,23,10,4,0,0,0,60330
2020-07,Arkansas,4292,847,12391,7322,738,432,3,12,8,0,865,696,5,0,0,0,0,0,19,16,0,1,0,0,27647
2020-07,California,35097,0,67672,38618,7530,0,0,0,0,0,449,315,4,0,0,0,0,0,0,0,0,0,0,0,149685
2020-07,Colorado,11124,31,29171,15184,2077,1695,0,0,0,0,0,0,0,336,48,0,0,0,0,0,0,0,0,0,59666
2020-07,Connecticut,8500,326,6815,2062,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19494
2020-07,Delaware,445,0,4034,1840,249,142,0,0,0,0,7,4,0,78,0,0,0,0,81,43,11,1,0,0,6935
2020-07,District of Columbia,575,0,296,11,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,898
2020-07,Florida,33826,0,106745,33102,7751,3832,0,13,6,1,2830,767,9,979,137,25,0,0,522,265,100,36,28,1,190975
2020-07,Georgia,37840,0,38413,13344,1700,3368,0,25,15,2,1468,703,18,30,2,0,0,0,36,14,0,0,1,0,96979
2020-07,Guam,0,0,227,85,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385
2020-07,Hawaii,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1841
2020-07,Idaho,6450,3,8813,6337,752,388,0,3,4,1,277,269,4,50,18,1,0,0,4,16,0,0,2,0,23392
